,id,text,created_at,lang,city_district
562,1474218853475532801,"RT @AnonObx: Next step for Rudy Pankow to gain success: DUMP THE RACIST GIRLFRIEND
#NetflixFireElaineSiemek 
#RudyPankowDumpTheRacist",2021-12-24T03:22:18.000Z,en,Pankow
563,1474216967389204509,RT @herojosfft: TOM HOLLAND AND RUDY PANKOW PLAYING BROTHERS IN UNCHARTED???? WE WONNNN,2021-12-24T03:14:49.000Z,en,Pankow
564,1474212263708041222,@drnateheywood rudy pankow!! love him!,2021-12-24T02:56:07.000Z,en,Pankow
565,1474211921939382274,@wtfliliity @SeriesBrasil rudy pankow que faz outer banks,2021-12-24T02:54:46.000Z,en,Pankow
566,1474211311546298370,uncharted movie about to go crazy if rudy pankow and tom holland are in it,2021-12-24T02:52:20.000Z,en,Pankow
567,1474205458168696836,"tom holland e rudy pankow no mesmo filme, cara 😍😍😍",2021-12-24T02:29:05.000Z,en,Pankow
568,1474205371296149506,tom holland and rudy pankow in the same movie were things i never knew i needed,2021-12-24T02:28:44.000Z,en,Pankow
569,1474204148195332096,you can imagine my disappointment when i realized rudy pankow has a gf 😣,2021-12-24T02:23:52.000Z,en,Pankow
570,1474204100002676740,drew starkey you will never be rudy pankow #CLOSED,2021-12-24T02:23:41.000Z,en,Pankow
571,1474204094906650641,loser stuck in d lister romcoms while rudy pankow making money moves 🤣💅🏽,2021-12-24T02:23:40.000Z,en,Pankow
572,1474203381338185728,"Meus favs:
-Andrew Garfield
-Florence Pugh
-Zendaya
-Tomm Holland
-Emma Watson 
-Timothée Chalamet
-Shay Rudolf
-Louis Partridge 
-Harry Styles 
-Emma Stone 
-Rudy Pankow 
-Madelym Cline
-Madison Bailey 
-Drew Starkey 
-Zöe Kravitz
-Taylor Swift 
Quantos temos em comum?",2021-12-24T02:20:50.000Z,en,Pankow
573,1474202989564944387,OMG WAIT RUDY PANKOW IN UNCHARTED???,2021-12-24T02:19:16.000Z,en,Pankow
574,1474200804122931203,"RT @AnonObx: Next step for Rudy Pankow to gain success: DUMP THE RACIST GIRLFRIEND
#NetflixFireElaineSiemek 
#RudyPankowDumpTheRacist",2021-12-24T02:10:35.000Z,en,Pankow
575,1474200749856935950,RT @AnonObx: Rudy Pankow could have so much- he could have such a successful career. All he has to do is dump the toxic racist bully that i…,2021-12-24T02:10:22.000Z,en,Pankow
576,1474200495967424515,RT @AnonObx: Like this tweet if Rudy Pankow needs to break up with his racist toxic girlfriend elaine siemek #rudypankowdumptheracist #Netf…,2021-12-24T02:09:22.000Z,en,Pankow
577,1474199826128678912,RT @herojosfft: TOM HOLLAND AND RUDY PANKOW PLAYING BROTHERS IN UNCHARTED???? WE WONNNN,2021-12-24T02:06:42.000Z,en,Pankow
578,1474199379082981379,RUDY PANKOW AND TOM HOLLAND ARE GONNA PLAY BROTHERS???,2021-12-24T02:04:55.000Z,en,Pankow
579,1474198953294024709,Rudy Pankow em Uncharted... Ele e Tom Holland.... Pensando,2021-12-24T02:03:14.000Z,en,Pankow
580,1474195254727389185,HIS NAME IS RUDY PANKOW,2021-12-24T01:48:32.000Z,en,Pankow
581,1474194523483947018,RUDY PANKOW AND TOM HOLLAND IN SAME MOVIE. USER FIVESVANYA IS FUCKING CLOSED.,2021-12-24T01:45:38.000Z,en,Pankow
582,1474194436674437128,RUDY?? TOM?/!/&amp;299 RUDY TOM IN SAME MOVIE RUDY AND TOM IN SAME MOVIE PLAYING BROTHERS RUDY PANKOW AND TOM@HOLLAND THIS IS A FUCKING FEVER DREAM??????????,2021-12-24T01:45:17.000Z,en,Pankow
583,1474191466398371841,RT @herojosfft: TOM HOLLAND AND RUDY PANKOW PLAYING BROTHERS IN UNCHARTED???? WE WONNNN,2021-12-24T01:33:29.000Z,en,Pankow
584,1474191253973745664,RT @rudisonobx: tom holland e rudy pankow juntos 😭😭😭😭😭😭,2021-12-24T01:32:38.000Z,en,Pankow
585,1474187745580957703,como assim rudy pankow e tom holland no mesmo filme????????,2021-12-24T01:18:42.000Z,en,Pankow
586,1474187064845479939,Proud Of Rudy Pankow.,2021-12-24T01:15:59.000Z,en,Pankow
587,1474186492411056130,rudy pankow &amp; tom holland. lomls,2021-12-24T01:13:43.000Z,en,Pankow
588,1474182557499637761,tom holland and rudy pankow ??,2021-12-24T00:58:05.000Z,en,Pankow
589,1474180337483796484,RUDY PANKOW E TOM HOLLAND NO MESMO FILME????????????,2021-12-24T00:49:16.000Z,en,Pankow
590,1474178694730059799,rudy pankow cast as sam drake. i smell a prequel!!!!,2021-12-24T00:42:44.000Z,en,Pankow
591,1474177485667549194,JUST WATCHED THE NEW UNCHARTED TRAILER AND FUCKING RUDY PANKOW IS PLAYING TOMS LOST BROTHER IN THE MOVIE LIKE TWO OF MY ABSOLUTE FAVORITE CELEBRITIES AND COMFORT CHARACTERS IN THE SAME MOVIE LIKE YOURE ACTUALLY FUCKING KIDDING JJ AND PETER BABIES😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,2021-12-24T00:37:56.000Z,en,Pankow
592,1474176306707419139,in other news rudy pankow and tom holland have done a movie together. that’s all i will talk about for the next few months.,2021-12-24T00:33:15.000Z,en,Pankow
593,1474175257175109634,RUDY PANKOW IS IN UNCHARTED?.!.?.).$,2021-12-24T00:29:04.000Z,en,Pankow
594,1474173940264316931,tom holland and rudy pankow together in @unchartedmovie? where’s the popcorn?,2021-12-24T00:23:50.000Z,en,Pankow
595,1474173892910628868,RT @herojosfft: TOM HOLLAND AND RUDY PANKOW PLAYING BROTHERS IN UNCHARTED???? WE WONNNN,2021-12-24T00:23:39.000Z,en,Pankow
596,1474171789852950532,RT @rudisonobx: tom holland e rudy pankow juntos 😭😭😭😭😭😭,2021-12-24T00:15:18.000Z,en,Pankow
597,1474167043721207810,"Rudy Pankow played Tom Holland’s older brother in the Uncharted movie? I’ll take it, please and thank you.",2021-12-23T23:56:26.000Z,en,Pankow
598,1474166317519446018,"meus favs da gringa:

emma watson 
Daniel Radcliff
Rupert grint 
ab 
lucas
emma stone
tom holland 
andrew 
emma stone
tobey
zendaya
cole sprouse
lili reinhart 
camila mendes 
taylor swift 
one direction (todos)
chase e madelyn 
madison bailey
bailee madison 
rudy pankow +",2021-12-23T23:53:33.000Z,en,Pankow
599,1474166251853434889,rudy holland e tom pankow,2021-12-23T23:53:17.000Z,en,Pankow
600,1474158452087746571,"RT @AnonObx: Next step for Rudy Pankow to gain success: DUMP THE RACIST GIRLFRIEND
#NetflixFireElaineSiemek 
#RudyPankowDumpTheRacist",2021-12-23T23:22:18.000Z,en,Pankow
601,1474155556042690577,"Rudy Pankow and TOM HOLLAND
JJ                           PETER",2021-12-23T23:10:47.000Z,en,Pankow
602,1474154222279172108,RUDY PANKOW AND TOM HOLLAND IM THE SAME MOVIE FUCK,2021-12-23T23:05:29.000Z,en,Pankow
603,1474153159702495233,I just wanna say thank you to whoever put rudy pankow and Tom Holland in a movie together…truly a masterpiece,2021-12-23T23:01:16.000Z,en,Pankow
604,1474149645395718156,rudy pankow and tom holland in the same movie??? omg,2021-12-23T22:47:18.000Z,en,Pankow
605,1474147323810758681,so.... you're telling me.... that tom holland and rudy pankow are brother's in the uncharted movie? brb gonna go die of happiness.,2021-12-23T22:38:04.000Z,en,Pankow
606,1474147276478107653,RUDY PANKOW IS SAM DRAKE?!,2021-12-23T22:37:53.000Z,en,Pankow
607,1474145382263312386,RT @AnonObx: Rudy Pankow could have so much- he could have such a successful career. All he has to do is dump the toxic racist bully that i…,2021-12-23T22:30:22.000Z,en,Pankow
608,1474145360436248583,RT @AnonObx: Like this tweet if Rudy Pankow needs to break up with his racist toxic girlfriend elaine siemek #rudypankowdumptheracist #Netf…,2021-12-23T22:30:16.000Z,en,Pankow
609,1474145340156780548,RT @rudisonobx: tom holland e rudy pankow juntos 😭😭😭😭😭😭,2021-12-23T22:30:12.000Z,en,Pankow
610,1474144368651083779,"RUDY
PANKOW
AND
TOM
HOLLAND
THAT'S
IT.",2021-12-23T22:26:20.000Z,en,Pankow
611,1474142250376613898,TOM HOLLAND E RUDY PANKOW ATUANDO JUNTOS !!!,2021-12-23T22:17:55.000Z,en,Pankow
612,1474141561587912707,TEREMOS TOM HOLLAND E RUDY PANKOW BESTIES SIM,2021-12-23T22:15:11.000Z,en,Pankow
613,1474141543544012805,tom holland &amp; rudy pankow are in the same movie…miracles do exist,2021-12-23T22:15:06.000Z,en,Pankow
614,1474141493388525575,NOT RUDY PANKOW AS SAM DRAKE 💀,2021-12-23T22:14:54.000Z,en,Pankow
615,1474140812506120220,RT @AnonObx: Rudy Pankow could have so much- he could have such a successful career. All he has to do is dump the toxic racist bully that i…,2021-12-23T22:12:12.000Z,en,Pankow
616,1474140793132568576,RT @AnonObx: Like this tweet if Rudy Pankow needs to break up with his racist toxic girlfriend elaine siemek #rudypankowdumptheracist #Netf…,2021-12-23T22:12:07.000Z,en,Pankow
617,1474140311534383112,Like this tweet if Rudy Pankow needs to break up with his racist toxic girlfriend elaine siemek #rudypankowdumptheracist #NetflixFireElaineSiemek,2021-12-23T22:10:13.000Z,en,Pankow
618,1474139716861763588,Rudy Pankow could have so much- he could have such a successful career. All he has to do is dump the toxic racist bully that is exploiting him #rudypankowdumptheracist #NetflixFireElaineSiemek,2021-12-23T22:07:51.000Z,en,Pankow
619,1474138356078555137,IS RUDY PANKOW GONNA BE SAM DRAKE IN THE UNCHARTED MOVIE AND IS HE GONNA BE ON THE SAME SCREEN WITH TOM HOLLAND???? SOMEONE HELP,2021-12-23T22:02:26.000Z,en,Pankow
620,1474137737116721152,i will not be able to handle rudy pankow and tom holland in the same movie i will unlive on the spot,2021-12-23T21:59:59.000Z,en,Pankow
621,1474137681227497482,RT @AnonObx: Rudy Pankow is trending- I’m not celebrating until I know he’s cut ties with elame #rudypankowdumptheracist #NetflixFireElaine…,2021-12-23T21:59:46.000Z,en,Pankow
622,1474137061007536135,i need a movie with timothée chalamet and rudy pankow bc there’s no way it wouldn’t be good with those two,2021-12-23T21:57:18.000Z,en,Pankow
623,1474136510245048326,Rudy Pankow is trending- I’m not celebrating until I know he’s cut ties with elame #rudypankowdumptheracist #NetflixFireElaineSiemek,2021-12-23T21:55:06.000Z,en,Pankow
624,1474136229063139329,"Next step for Rudy Pankow to gain success: DUMP THE RACIST GIRLFRIEND
#NetflixFireElaineSiemek 
#RudyPankowDumpTheRacist",2021-12-23T21:53:59.000Z,en,Pankow
625,1474135667533828100,"RT @rudyxgirl: RUDY PANKOW E TOM HOLLAND IN UNCHARTED INSIEME 
RIPETO
RUDY PANKOW E TOM HOLLAND IN UNCHARTED INSIEME",2021-12-23T21:51:45.000Z,en,Pankow
626,1474135618393460737,manifesting tom holland and rudy pankow’s selfie,2021-12-23T21:51:34.000Z,en,Pankow
627,1474135444103348228,rudy pankow and tom holland in the same movie???? TEHDHHEJFHE DAMN YES this made my day so excited!!,2021-12-23T21:50:52.000Z,en,Pankow
628,1474127306075561984,omg what rudy pankow is staring in uncharted,2021-12-23T21:18:32.000Z,en,Pankow
629,1474126136644882434,pensando #neles tom holland e rudy pankow em uncharted,2021-12-23T21:13:53.000Z,en,Pankow
630,1474126115006517248,RT @rudisonobx: tom holland e rudy pankow juntos 😭😭😭😭😭😭,2021-12-23T21:13:48.000Z,en,Pankow
631,1474124821176983554,RUDY PANKOW AND TOM HOLLAND ARE IN A MOVIE TOGETHER,2021-12-23T21:08:39.000Z,en,Pankow
632,1474123646436360196,@unchartedmovie Rudy Pankow as Sam Drake? I mean I like the casting and actor but he is younger than Tom Holland lol,2021-12-23T21:03:59.000Z,en,Pankow
633,1474120987767672836,RT @spdrsgwen: WHOLE TL SCREAMING ABOUT EITHER RUDY PANKOW PLAYING TOM’S BROTHER OR THAT ONE PARTY SHOT LMFAOOSODKWK,2021-12-23T20:53:25.000Z,en,Pankow
634,1474119338785398784,RT @herojosfft: TOM HOLLAND AND RUDY PANKOW PLAYING BROTHERS IN UNCHARTED???? WE WONNNN,2021-12-23T20:46:52.000Z,en,Pankow
635,1474119331059539976,"rudy pankow is playing tom holland's brother in uncharted 🗣️🗣️🗣️
i was never depressed",2021-12-23T20:46:50.000Z,en,Pankow
636,1474119017849778194,so ur telling me we get rudy uncharted content in february and *fingers crossed* everyone’s FINALLY gonna get to see space waves content in march???? OH IM LEVITATING 2022 IS RUDY PANKOW’S YEAR,2021-12-23T20:45:36.000Z,en,Pankow
637,1474118782381662216,TOM HOLLAND AND RUDY PANKOW IN A MOVIE TOGETHER???,2021-12-23T20:44:40.000Z,en,Pankow
638,1474118740203683846,wait so TOM HOLLAND AND RUDY PANKOW IN A SAME MOVIE???,2021-12-23T20:44:30.000Z,en,Pankow
639,1474118406580228096,tom holland AND rudy pankow are in Uncharted??? best decision any movie has ever made,2021-12-23T20:43:10.000Z,en,Pankow
640,1474117866299719682,RUDY PANKOW IS IN UNCHARTED TOO???? AS TOMS BROTHER??? WTF SINCE WHEN. NO WAAAAY,2021-12-23T20:41:01.000Z,en,Pankow
641,1474117754705829893,TOM HOLLAND AND RUDY PANKOW IN UNCHARTED WTF,2021-12-23T20:40:35.000Z,en,Pankow
642,1474115925754449927,@616ICEMAN HELP rudy pankow,2021-12-23T20:33:19.000Z,en,Pankow
643,1474115037598040070,just found out rudy pankow is in the upcoming uncharted movie so him being at the no way home premiere actually makes a lot of sense now lol,2021-12-23T20:29:47.000Z,en,Pankow
644,1474114330073485316,y’all rudy pankow from outer banks is playing sam drake 💀,2021-12-23T20:26:58.000Z,en,Pankow
645,1474113345208868869,"RUDY PANKOW E TOM HOLLAND IN UNCHARTED INSIEME 
RIPETO
RUDY PANKOW E TOM HOLLAND IN UNCHARTED INSIEME",2021-12-23T20:23:03.000Z,en,Pankow
646,1474112914294517772,Where is Rudy Pankow from?? I’ve been seeing a lot about him on here but idk who he is,2021-12-23T20:21:21.000Z,en,Pankow
647,1474111031626637318,RUDY PANKOW IS TRENDING WORLDWIDE,2021-12-23T20:13:52.000Z,en,Pankow
648,1474108256066936838,tom holland and rudy pankow siblings confirmed,2021-12-23T20:02:50.000Z,en,Pankow
649,1474108149548281868,"TOM HOLLAND AND RUDY PANKOW PLAYING SIBLINGS IN THE UNCHARTED MOVIE. 
OH. MY. GOD.",2021-12-23T20:02:25.000Z,en,Pankow
650,1474107411153698823,tom holland and rudy pankow the duo i didn't know i needed until right now,2021-12-23T19:59:29.000Z,en,Pankow
651,1474107145645957120,RUDY PANKOW E TOM HOLLAND?,2021-12-23T19:58:25.000Z,en,Pankow
652,1474106729814282245,rudy pankow as johnny storm.......... i see the vision,2021-12-23T19:56:46.000Z,en,Pankow
653,1474106285301895175,RT @rudisonobx: tom holland e rudy pankow juntos 😭😭😭😭😭😭,2021-12-23T19:55:00.000Z,en,Pankow
654,1474103768396759040,"rudy pankow, drew starkey and tom holland has all worked together in 2 different films, I can live peacefully now.",2021-12-23T19:45:00.000Z,en,Pankow
655,1474103010322264080,WAIT WAIT WAIT RUDY PANKOW AND TOM HOLLAND ARE GONNA BE IN THE SAME MOVIE TOGETHER????,2021-12-23T19:41:59.000Z,en,Pankow
656,1474101481200623618,"RUDY PANKOW AND TOM HOLLAND IN THE SAME MOVIE?!?! SCREAMING, CRYING, THROWING UP",2021-12-23T19:35:55.000Z,en,Pankow
657,1474101242884497414,tom holland and rudy pankow being in a movie together has completed me,2021-12-23T19:34:58.000Z,en,Pankow
658,1474100013353644038,Tom Holland e Rudy Pankow no mesmo filme 🥰🥰🥰,2021-12-23T19:30:05.000Z,en,Pankow
659,1474100007552827400,TOM HOLLAND E RUDY PANKOW NO MESMO FILMO QUE,2021-12-23T19:30:03.000Z,en,Pankow
660,1474094964787187715,RUDY PANKOW IS IN UNCHARTED ???? OML,2021-12-23T19:10:01.000Z,en,Pankow
661,1474094410111594503,RUDY PANKOW E TOM HOLLAND IRMAOS NO MESMO FILME MDSSSS,2021-12-23T19:07:49.000Z,en,Pankow
662,1474092081064910851,RUDY PANKOW ATUANDO COM O TOM HOLLAND CARALHO,2021-12-23T18:58:34.000Z,en,Pankow
663,1474091987003654144,rudy pankow poste um story mencionando o tom com o trailer de uncharted AGORA,2021-12-23T18:58:11.000Z,en,Pankow
664,1474091245454733323,"tom holland and rudy pankow playing brothers feels like the universe telling me that i do, in fact, have a type even if i deny it",2021-12-23T18:55:14.000Z,en,Pankow
665,1474090414349209604,@Tootie57074895 rudy pankow! he plays jj on the show outer banks,2021-12-23T18:51:56.000Z,en,Pankow
666,1474088239288000523,RUDY PANKOW IS IN UNCHARTED WITH TOM HOLLAND WTH?????,2021-12-23T18:43:18.000Z,en,Pankow
667,1474087004082167811,wait so Tom holland and rudy pankow in uncharted???? is rudy in it,2021-12-23T18:38:23.000Z,en,Pankow
668,1474083044470448128,manifesting a tom holland rudy pankow meet of some kind because of uncharted 🙏🏽🙏🏽🙏🏽,2021-12-23T18:22:39.000Z,en,Pankow
669,1474081981008945153,"rudy pankow playing toms brother, perfect cast",2021-12-23T18:18:26.000Z,en,Pankow
670,1474080138170179596,THEY CAST RUDY PANKOW AS SAM DRAKE…,2021-12-23T18:11:06.000Z,en,Pankow
671,1474080038081474562,rudy pankow e tom holland tao meus jesus,2021-12-23T18:10:42.000Z,en,Pankow
672,1474079480272543754,"⎯  DNI: Fonts, Whitewashing characters, lewd accounts, -14 + 27+

⎯  Multiship + Ships w/ chem
⎯  NSFW (non lewd)
⎯  MV/Crossovers
⎯  Mcu based
⎯  Writer is a minor ( 16 ) 
⎯  FC: Rudy Pankow",2021-12-23T18:08:29.000Z,en,Pankow
673,1474078892017262593,RUDY PANKOW AND TOM HOLLAND ??????!!!!!,2021-12-23T18:06:09.000Z,en,Pankow
674,1474078808537972738,CARALHOO RUDY PANKOW E TOM HOLLAND NO MESMO FILME,2021-12-23T18:05:49.000Z,en,Pankow
675,1474078063155716096,RT @httpmaIu: RUDY PANKOW E TOM HOLLAND NO MESMO FILME EU TO COLAPSANDO,2021-12-23T18:02:51.000Z,en,Pankow
676,1474076733863129088,Rudy pankow playing tom hollands older brother even tho he’s younger than him…it’s the hairline I’m telling you,2021-12-23T17:57:35.000Z,en,Pankow
677,1474075896822784000,RUDY PANKOW IN A MOVIE WITH TOM HOLLAND ARE YOU SHITTING MY DICKKK,2021-12-23T17:54:15.000Z,en,Pankow
678,1474074268573048839,@cevnspider RUDY PANKOW E TOM HOLLAND?! MANI MEUS 2 CRUSHS EM UM FILEME SO,2021-12-23T17:47:47.000Z,en,Pankow
679,1474073999223181326,E QUANDO VEDREMO RUDY PANKOW CON TOM HOLLAND NELLO STESSO MOMENTO THEN WHAT #UnchartedMovie,2021-12-23T17:46:43.000Z,en,Pankow
680,1474072129280827407,RUDY PANKOW IN UNCHARTED ??? when worlds collide,2021-12-23T17:39:17.000Z,en,Pankow
681,1474071483857182720,why do people not like rudy pankow,2021-12-23T17:36:43.000Z,en,Pankow
682,1474070980633202688,RT @timelessmxlti: 🕯🕯🕯Manifesting an Instagram or Instagram photo from rudy pankow confirming he's in uncharted (and hopefully with Tom but…,2021-12-23T17:34:43.000Z,en,Pankow
683,1474070155395321867,RT @timelessmxlti: 🕯🕯🕯Manifesting an Instagram or Instagram photo from rudy pankow confirming he's in uncharted (and hopefully with Tom but…,2021-12-23T17:31:26.000Z,en,Pankow
684,1474069757821431821,🕯🕯🕯Manifesting an Instagram or Instagram photo from rudy pankow confirming he's in uncharted (and hopefully with Tom but we can dream) 🕯🕯🕯,2021-12-23T17:29:51.000Z,en,Pankow
685,1474069510659452942,TOM HOLLAND E RUDY PANKOW EU VOU SURTAAAAAAR,2021-12-23T17:28:52.000Z,en,Pankow
686,1474068380873379841,RT @thinkerulland: ⓘ this user wants tom holland and rudy pankow in the same movie.,2021-12-23T17:24:23.000Z,en,Pankow
687,1474068254620626946,RUDY PANKOW E TOM HOLLAND NO MESMO FILME MDS,2021-12-23T17:23:53.000Z,en,Pankow
688,1474067861438095374,RT @gcldtom: 🕯🕯🕯 rudy pankow and tom holland interacting at the uncharted premiere + pictures pls 🕯🕯🕯,2021-12-23T17:22:19.000Z,en,Pankow
689,1474067627324628995,But why is Rudy pankow a 23 y/o playing the older brother of a Tom holland a 25 y/o character unless that characters already dead-,2021-12-23T17:21:23.000Z,en,Pankow
690,1474067471804076040,🕯🕯🕯 rudy pankow and tom holland interacting at the uncharted premiere + pictures pls 🕯🕯🕯,2021-12-23T17:20:46.000Z,en,Pankow
691,1474067265637298188,tom holland e rudy pankow juntossss,2021-12-23T17:19:57.000Z,en,Pankow
692,1474067152583942155,rudy pankow is my favourite man to exist,2021-12-23T17:19:30.000Z,en,Pankow
693,1474066951781629956,RUDY PANKOW E TOM HOLLAND NO MESMO FILME,2021-12-23T17:18:42.000Z,en,Pankow
694,1474066900300795904,RUDY PANKOW E TOM HOLLAND NO MESMO FILME EU TO COLAPSANDO,2021-12-23T17:18:30.000Z,en,Pankow
695,1474066494355128327,rudy pankow e tom holland mds,2021-12-23T17:16:53.000Z,en,Pankow
696,1474065758112075784,@spidermynova Now I'm gonna have fantasies about Tom Holland and Rudy Pankow spitroasting me. 🥵🥵🥵😆😆,2021-12-23T17:13:58.000Z,en,Pankow
697,1474065297535647747,RUDY PANKOW E TOM HOLLAND EM UM FILME JUNTOS QUE T****,2021-12-23T17:12:08.000Z,en,Pankow
698,1474064788166746115,damn rudy pankow is kinda starting to grow on me.. if i start stanning yet another white man,2021-12-23T17:10:06.000Z,en,Pankow
699,1474064724190908416,"RT @maybankfilm: “jj maybank is gay!” i say into the mic. the crowd boos, i begin to walk off in shame.

a voice breaks through
“no, they’r…",2021-12-23T17:09:51.000Z,en,Pankow
700,1474064298779496455,RUDY PANKOW E TOM HOLLAND NO MESMO FILME QUEEEEE,2021-12-23T17:08:10.000Z,en,Pankow
701,1474063926316863490,RUDY???? PANKOW????  IN UNCHARTED????,2021-12-23T17:06:41.000Z,en,Pankow
702,1474063497730441220,TOM HOLLAND E RUDY PANKOW NO MESMO FILME,2021-12-23T17:04:59.000Z,en,Pankow
703,1474062531551399938,i understand the tl's obsession over that rudy pankow guy. never watched his stuff but he's cute and as far as i know that's all it took to develop feelings for a certain celeb,2021-12-23T17:01:08.000Z,en,Pankow
704,1474060787111141378,rudy pankow and tom holland playing brothers is not something i had on my 2021 bingo card but i am NOT complaining,2021-12-23T16:54:13.000Z,en,Pankow
705,1474060745553948674,TOM HOLLAND E RUDY PANKOW 😭😭😭😭😭😭😭😭,2021-12-23T16:54:03.000Z,en,Pankow
706,1474059084378910720,whys everyone saying rudy pankow and tom holland i’m so confused,2021-12-23T16:47:27.000Z,en,Pankow
707,1474058237989343236,tom holland e rudy pankow juntos 😭😭😭😭😭😭,2021-12-23T16:44:05.000Z,en,Pankow
708,1474058067062972422,"Rudy Pankow and Tom Holland playing brothers in Uncharted? RIP me, I guess",2021-12-23T16:43:24.000Z,en,Pankow
709,1474057870677323792,tom holland and drew starkey were in a movie together tom holland and rudy pankow are in a movie together,2021-12-23T16:42:37.000Z,en,Pankow
710,1474056988481011714,TOM HOLLAND E RUDY PANKOW 😭😭😭😭😭😭😭😭😭,2021-12-23T16:39:07.000Z,en,Pankow
711,1474056858373664780,IS RUDY PANKOW IN UNCHARTED????,2021-12-23T16:38:36.000Z,en,Pankow
712,1474056706384670735,rudy pankow e tom holland no mesmo filme? temos,2021-12-23T16:38:00.000Z,en,Pankow
713,1474056571437170692,RUDY PANKOW IS IN UNCHARTED????,2021-12-23T16:37:27.000Z,en,Pankow
714,1474056290431348737,RUDY PANKOW IN UNCHARTED? CON TOM HOLLAND? COME SI RESPIRA?,2021-12-23T16:36:20.000Z,en,Pankow
715,1474055059398868993,TOM HOLLAND AND RUDY PANKOW PLAYING SIBLINGS??? GOODBYE I AM NOT OKAY,2021-12-23T16:31:27.000Z,en,Pankow
716,1474054510674731009,tom holland and rudy pankow the duo i didn't know i needed until right now,2021-12-23T16:29:16.000Z,en,Pankow
717,1474054332983222274,rudy pankow&amp;tom holland bffs brothers vdd eu confirmo,2021-12-23T16:28:34.000Z,en,Pankow
718,1474053836654489604,"rudy pankow and tom holland juntos no mesmo filme arrr mds eu vive por isso!@#$%^&amp;₩¥£::;;,""",2021-12-23T16:26:35.000Z,en,Pankow
719,1474053133441671173,WE’RE GETTING RUDY PANKOW IN UNCHARTED?!!???,2021-12-23T16:23:48.000Z,en,Pankow
720,1474052774585380865,rudy pankow and tom holland both in uncharted OH YES I WILL BE WATCHING,2021-12-23T16:22:22.000Z,en,Pankow
721,1474052453943369732,RT @DREAMHOLLANDS: TOM AND RUDY PANKOW PLAYING BROTHERS IN UNCHARTED?!@#&lt;#,2021-12-23T16:21:06.000Z,en,Pankow
722,1474052453175898120,rudy pankow and tom holland so true,2021-12-23T16:21:06.000Z,en,Pankow
723,1474052317028757506,WAIT WAS THAT RUDY PANKOW. MY JOHNNY AGENDA JUST WONT STOP,2021-12-23T16:20:33.000Z,en,Pankow
724,1474052029567930374,TOM HOLLAND AND RUDY PANKOW PLAYING BROTHERS IN UNCHARTED???? WE WONNNN,2021-12-23T16:19:25.000Z,en,Pankow
725,1474051938417360903,TOM AND RUDY PANKOW PLAYING BROTHERS IN UNCHARTED?!@#&lt;#,2021-12-23T16:19:03.000Z,en,Pankow
726,1474051508475813890,WHOLE TL SCREAMING ABOUT EITHER RUDY PANKOW PLAYING TOM’S BROTHER OR THAT ONE PARTY SHOT LMFAOOSODKWK,2021-12-23T16:17:20.000Z,en,Pankow
727,1474051488322367500,who is Rudy Pankow?,2021-12-23T16:17:16.000Z,en,Pankow
728,1474051289940119562,rudy pankow and tom holland playing brothers??$3$2&amp;,2021-12-23T16:16:28.000Z,en,Pankow
729,1474050640745803777,I THOUGHT HE LOOKED FAMILIAR OH MY GOD RUDY PANKOW IS NATHAN’S BROTHER IN UNCHARTED 😭😭😭💕💕,2021-12-23T16:13:53.000Z,en,Pankow
730,1473999958810542081,"RT @comfyboys_: ៹៹ hi! I created this comfort for Louis Tomlinson and Rudy Pankow stans, it will be cool and I hope immensely that it helps…",2021-12-23T12:52:30.000Z,en,Pankow
731,1473886668210024454,"RT @maybankfilm: “jj maybank is gay!” i say into the mic. the crowd boos, i begin to walk off in shame.

a voice breaks through
“no, they’r…",2021-12-23T05:22:19.000Z,en,Pankow
732,1473850364046635010,"List of men I want to see on BuzzFeed’s thirst tweets video:
Chris Evans
Timothée Chalamet
Harry Styles
Rudy Pankow
Robert Pattinson
Paul Rudd
There’s more I would want to see but I don’t have any in mind rn",2021-12-23T02:58:04.000Z,en,Pankow
733,1473804485260574722,"RT @maybankfilm: “jj maybank is gay!” i say into the mic. the crowd boos, i begin to walk off in shame.

a voice breaks through
“no, they’r…",2021-12-22T23:55:45.000Z,en,Pankow
734,1473792502490664963,@SeriesBrasil tanner buchanan caleb mclaughlin rudy pankow e drew starkey top 4,2021-12-22T23:08:08.000Z,en,Pankow
735,1473766032728805376,"@sexsqdz Do Dylan,tom , madelyn cline e rudy pankow",2021-12-22T21:22:58.000Z,en,Pankow
736,1473765125740011522,"@BlindingSquad_ Sophi - @joshreIics 

favs: Any, Josh, Noah, Sabina, Sina, Heyoon, Joalin, T3ddy, Ariana Grande, Madelyn Cline, Madison Bailey, Zendaya, Rudy Pankow e Harry Stiles.

Carrd, Fancam e Thread",2021-12-22T21:19:21.000Z,en,Pankow
737,1473733744104198163,"RT @maybankfilm: “jj maybank is gay!” i say into the mic. the crowd boos, i begin to walk off in shame.

a voice breaks through
“no, they’r…",2021-12-22T19:14:39.000Z,en,Pankow
738,1473703725873127429,RT @AnonObx: Thread of everything rudy pankow(@rudeth) ‘s girlfriend elaine siemek has done and why you shouldn’t support her ⬇️,2021-12-22T17:15:22.000Z,en,Pankow
